id	num
SoyZH13_13G000001	1
SoyZH13_13G010317	3
SoyZH13_13G010318	3
SoyZH13_13G010319	3
SoyZH13_13G010320	3
SoyZH13_13G010321	3
SoyZH13_13G010322	3
SoyZH13_13G010323	3
SoyZH13_13G010324	3
SoyZH13_SSU_016	3
SoyZH13_LSU_017	3
SoyZH13_SSU_018	3
SoyZH13_LSU_019	3
SoyZH13_SSU_020	3
SoyZH13_13G000002	4
SoyZH13_13G000003	4
SoyZH13_13G010325	11
SoyZH13_13G262802	19
SoyZH13_13G026211	25
SoyZH13_13G262803	62
SoyZH13_13G010316	72
SoyZH13_snoRNA_1139	77
SoyZH13_13G010315	80
SoyZH13_LSU_015	81
SoyZH13_13G026210	87
SoyZH13_miRNA_227	89
SoyZH13_SSU_014	94
SoyZH13_13G010314	95
SoyZH13_13G262801	96
SoyZH13_13G262800	101
SoyZH13_13G010326	108
SoyZH13_LSU_021	108
SoyZH13_13G026212	127
SoyZH13_SSU_022	148
SoyZH13_13G262901	162
SoyZH13_13G019001	167
SoyZH13_13G262900	173
SoyZH13_13G010327	178
SoyZH13_LSU_013	195
SoyZH13_13G010328	205
SoyZH13_13G262602	225
SoyZH13_SSU_012	237
SoyZH13_13G010313	243
SoyZH13_13G019002	251
SoyZH13_13G000005	278
SoyZH13_13G010329	279
SoyZH13_LSU_023	280
SoyZH13_13G026209	284
SoyZH13_13G026213	287
SoyZH13_13G010312	290
SoyZH13_13G010311	297
SoyZH13_13G026208	298
SoyZH13_13G262902	301
SoyZH13_SSU_024	306
SoyZH13_13G019003	308
SoyZH13_LSU_011	308
SoyZH13_snoRNA_1142	321
SoyZH13_13G027700	327
SoyZH13_13G010330	341
SoyZH13_13G026205	341
SoyZH13_13G026206	341
SoyZH13_13G026207	341
SoyZH13_13G010331	347
SoyZH13_13G262903	356
SoyZH13_SSU_010	356
SoyZH13_13G010310	361
SoyZH13_13G039501	362
SoyZH13_13G039502	368
SoyZH13_13G039503	368
SoyZH13_13G039504	386
SoyZH13_13G039505	393
SoyZH13_13G010332	399
SoyZH13_LSU_025	400
