id	num
SoyZH13_04G129305	0
SoyZH13_04G129306	0
SoyZH13_04G129307	0
SoyZH13_04G129308	0
SoyZH13_04G129309	0
SoyZH13_04G129310	0
SoyZH13_04G129311	0
SoyZH13_04G232601	0
SoyZH13_04G232602	0
SoyZH13_snoRNA_342	0
SoyZH13_04G232603	2
SoyZH13_04G129302	3
SoyZH13_04G129303	77
SoyZH13_04G129304	77
SoyZH13_04G138102	168
SoyZH13_04G099102	219
SoyZH13_snoRNA_391	258
SoyZH13_04G138103	261
SoyZH13_04G138101	268
SoyZH13_04G099103	281
SoyZH13_04G232606	309
SoyZH13_04G232604	311
SoyZH13_04G232605	311
SoyZH13_04G000300	450
SoyZH13_04G099104	469
SoyZH13_04G126303	500
SoyZH13_04G126304	532
SoyZH13_04G099105	549
SoyZH13_04G126302	572
SoyZH13_04G106502	584
SoyZH13_04G126305	640
SoyZH13_04G000301	654
SoyZH13_04G027401	663
SoyZH13_04G027402	671
SoyZH13_tRNA_0129	679
SoyZH13_04G027400	697
SoyZH13_04G106501	705
SoyZH13_04G138400	731
SoyZH13_04G027900	739
SoyZH13_04G002600	765
SoyZH13_tRNA_0154	776
SoyZH13_04G028000	777
SoyZH13_04G028100	780
SoyZH13_04G002800	795
SoyZH13_04G002300	797
SoyZH13_04G011700	797
SoyZH13_04G002500	799
SoyZH13_04G003000	811
SoyZH13_04G027403	811
SoyZH13_04G000302	813
SoyZH13_04G027300	813
SoyZH13_04G011800	820
SoyZH13_04G046700	829
SoyZH13_04G012000	831
SoyZH13_04G046600	837
SoyZH13_04G011900	841
SoyZH13_04G128401	847
SoyZH13_04G132804	847
SoyZH13_tRNA_0128	860
SoyZH13_04G014300	861
SoyZH13_04G121001	864
SoyZH13_snoRNA_328	867
SoyZH13_04G027001	869
SoyZH13_04G002900	870
SoyZH13_04G003001	870
SoyZH13_04G034900	871
SoyZH13_04G046500	873
SoyZH13_04G012100	874
SoyZH13_04G011500	875
SoyZH13_04G034800	876
SoyZH13_04G098704	878
SoyZH13_04G014200	879
SoyZH13_04G027002	882
SoyZH13_04G016400	883
SoyZH13_04G014500	886
SoyZH13_04G038100	889
SoyZH13_04G034600	890
SoyZH13_04G132200	890
SoyZH13_04G012400	891
SoyZH13_04G016200	891
SoyZH13_04G131300	893
SoyZH13_04G002200	896
SoyZH13_04G014400	897
SoyZH13_04G013400	899
SoyZH13_04G014900	899
SoyZH13_04G016300	900
SoyZH13_04G034700	900
SoyZH13_04G033800	902
SoyZH13_04G015100	903
SoyZH13_04G133000	904
SoyZH13_04G132100	905
SoyZH13_04G027000	907
SoyZH13_04G034300	907
SoyZH13_04G028200	910
SoyZH13_04G232600	910
SoyZH13_04G037800	912
SoyZH13_04G012700	913
SoyZH13_04G016900	913
SoyZH13_04G026900	913
SoyZH13_04G054400	914
SoyZH13_04G131000	915
SoyZH13_04G151100	915
SoyZH13_04G014800	918
SoyZH13_04G055400	918
SoyZH13_04G024400	919
SoyZH13_04G028301	919
SoyZH13_04G055301	919
SoyZH13_04G012600	920
SoyZH13_tRNA_0153	921
SoyZH13_04G015000	922
SoyZH13_04G015300	922
SoyZH13_04G035000	925
SoyZH13_04G055000	926
SoyZH13_04G015200	927
SoyZH13_04G000900	928
SoyZH13_04G012500	928
SoyZH13_04G014100	928
SoyZH13_04G054500	928
SoyZH13_04G059501	928
SoyZH13_04G012800	932
SoyZH13_04G059600	934
SoyZH13_04G034200	935
SoyZH13_04G015500	936
SoyZH13_04G013201	937
SoyZH13_04G034000	937
SoyZH13_04G000800	938
SoyZH13_04G001000	938
SoyZH13_04G012300	938
SoyZH13_04G033900	938
SoyZH13_04G131601	938
SoyZH13_04G002100	939
SoyZH13_04G201001	939
SoyZH13_04G232500	939
SoyZH13_04G001800	940
SoyZH13_04G030400	940
SoyZH13_04G131400	940
SoyZH13_04G038201	942
SoyZH13_04G038200	943
SoyZH13_04G013702	944
SoyZH13_04G014600	944
SoyZH13_04G003600	945
SoyZH13_04G028300	946
SoyZH13_04G034100	946
SoyZH13_04G015700	947
SoyZH13_04G201200	947
SoyZH13_04G016800	949
SoyZH13_04G130302	949
SoyZH13_04G201400	949
