id	num
SoyZH13_12G137901	0
SoyZH13_12G137902	0
SoyZH13_12G137903	0
SoyZH13_12G137904	0
SoyZH13_12G138605	0
SoyZH13_snoRNA_1060	0
SoyZH13_snoRNA_1061	0
SoyZH13_snoRNA_1062	0
SoyZH13_snoRNA_1066	0
SoyZH13_12G142201	1
SoyZH13_12G142300	1
SoyZH13_snoRNA_1067	21
SoyZH13_12G217907	30
SoyZH13_12G217906	49
SoyZH13_12G217905	85
SoyZH13_12G217904	113
SoyZH13_12G217903	123
SoyZH13_12G217902	133
SoyZH13_snoRNA_1084	150
SoyZH13_12G217901	170
SoyZH13_12G134603	179
SoyZH13_snoRNA_1053	201
SoyZH13_12G026300	443
SoyZH13_12G140400	446
SoyZH13_12G026400	450
SoyZH13_12G026200	462
SoyZH13_12G140401	477
SoyZH13_12G026100	504
SoyZH13_12G026000	511
SoyZH13_12G025900	538
SoyZH13_12G140402	557
SoyZH13_12G138604	572
SoyZH13_12G139700	584
SoyZH13_12G140403	586
SoyZH13_12G025800	608
SoyZH13_12G026500	615
SoyZH13_12G025701	627
SoyZH13_12G026502	702
SoyZH13_12G138603	704
SoyZH13_snoRNA_1088	708
SoyZH13_12G141300	710
SoyZH13_snoRNA_1055	714
SoyZH13_12G136800	717
SoyZH13_12G136900	742
SoyZH13_12G136901	746
SoyZH13_12G140000	747
SoyZH13_12G144201	754
SoyZH13_12G143502	755
SoyZH13_12G141002	759
SoyZH13_12G143501	777
SoyZH13_12G026501	787
SoyZH13_12G001400	796
SoyZH13_12G025700	799
SoyZH13_12G138100	802
SoyZH13_12G136902	805
SoyZH13_12G138101	807
SoyZH13_snoRNA_1093	807
SoyZH13_12G026800	813
SoyZH13_12G117202	813
SoyZH13_12G141001	814
SoyZH13_12G001200	821
SoyZH13_12G001500	821
SoyZH13_12G136903	824
SoyZH13_12G143600	841
SoyZH13_12G001300	845
SoyZH13_12G138001	846
SoyZH13_12G138601	859
SoyZH13_12G001000	862
SoyZH13_12G141400	865
SoyZH13_snoRNA_1085	881
SoyZH13_12G144700	883
SoyZH13_12G025600	885
SoyZH13_snoRNA_1074	888
SoyZH13_12G139000	890
SoyZH13_12G134601	898
SoyZH13_12G144200	900
SoyZH13_12G141000	901
SoyZH13_snoRNA_1070	901
SoyZH13_12G145200	924
SoyZH13_12G141600	928
SoyZH13_12G003100	930
SoyZH13_12G002400	937
SoyZH13_12G138602	940
SoyZH13_12G143800	942
SoyZH13_12G144401	945
SoyZH13_snoRNA_1087	947
SoyZH13_12G002500	948
SoyZH13_12G027500	948
SoyZH13_12G144402	948
SoyZH13_snoRNA_1071	950
SoyZH13_12G000700	951
SoyZH13_12G002300	951
SoyZH13_12G144800	952
SoyZH13_12G002200	954
SoyZH13_12G134600	955
SoyZH13_12G184800	956
SoyZH13_snoRNA_1086	960
SoyZH13_12G141301	969
SoyZH13_12G142200	971
SoyZH13_12G139100	973
SoyZH13_12G002900	974
SoyZH13_12G002000	976
SoyZH13_12G002100	976
SoyZH13_12G026900	977
SoyZH13_12G142100	977
SoyZH13_12G002800	982
SoyZH13_12G098900	983
SoyZH13_12G137400	983
SoyZH13_12G143500	985
SoyZH13_12G027400	987
SoyZH13_12G140900	987
SoyZH13_12G002600	990
SoyZH13_12G139505	990
SoyZH13_12G185000	993
SoyZH13_12G140700	995
SoyZH13_snoRNA_1094	1000
SoyZH13_12G031400	1002
SoyZH13_12G082200	1004
SoyZH13_snoRNA_1096	1004
SoyZH13_12G003200	1005
SoyZH13_12G025300	1005
SoyZH13_12G141700	1008
SoyZH13_12G049101	1010
SoyZH13_12G142800	1011
SoyZH13_12G143700	1011
SoyZH13_12G025400	1012
SoyZH13_12G001600	1013
SoyZH13_12G003000	1015
SoyZH13_12G049500	1016
SoyZH13_12G206101	1017
SoyZH13_12G123602	1020
SoyZH13_snoRNA_1063	1021
SoyZH13_12G000900	1022
SoyZH13_12G049600	1024
SoyZH13_12G134501	1025
SoyZH13_12G027000	1028
SoyZH13_12G058800	1033
SoyZH13_12G001800	1034
SoyZH13_12G201600	1034
SoyZH13_tRNA_0454	1036
SoyZH13_12G216700	1040
SoyZH13_12G001700	1043
SoyZH13_12G031000	1043
SoyZH13_12G208302	1046
SoyZH13_snoRNA_1075	1047
SoyZH13_12G145100	1048
SoyZH13_tRNA_0452	1048
SoyZH13_tRNA_0453	1048
SoyZH13_12G216600	1049
SoyZH13_12G216200	1050
SoyZH13_12G058900	1051
SoyZH13_12G139900	1052
SoyZH13_12G123603	1053
SoyZH13_snoRNA_1089	1053
SoyZH13_12G027300	1056
SoyZH13_12G140300	1056
SoyZH13_snoRNA_1079	1057
SoyZH13_12G005800	1058
SoyZH13_12G082300	1058
SoyZH13_12G117203	1058
SoyZH13_12G031600	1060
SoyZH13_12G170700	1061
SoyZH13_12G006001	1062
SoyZH13_12G008700	1067
SoyZH13_12G007100	1068
SoyZH13_12G063400	1068
SoyZH13_12G055400	1069
SoyZH13_12G216300	1069
SoyZH13_12G170200	1071
SoyZH13_12G216500	1071
SoyZH13_12G048900	1072
SoyZH13_12G063301	1072
SoyZH13_12G006200	1073
SoyZH13_12G049100	1073
SoyZH13_12G055500	1073
SoyZH13_12G063800	1073
SoyZH13_12G145400	1073
SoyZH13_12G206100	1073
SoyZH13_12G008600	1074
SoyZH13_12G137300	1074
SoyZH13_12G006300	1076
SoyZH13_12G052800	1076
SoyZH13_12G140100	1076
SoyZH13_12G208700	1077
SoyZH13_12G025200	1078
SoyZH13_12G140503	1079
SoyZH13_12G136500	1080
SoyZH13_12G144002	1083
SoyZH13_miRNA_201	1083
SoyZH13_12G008200	1084
SoyZH13_12G144001	1084
SoyZH13_12G144101	1084
SoyZH13_12G048600	1085
SoyZH13_12G216400	1085
SoyZH13_12G006800	1086
SoyZH13_12G144102	1087
SoyZH13_12G206300	1087
SoyZH13_12G055501	1088
SoyZH13_12G063500	1088
SoyZH13_12G006400	1090
SoyZH13_12G007301	1091
SoyZH13_12G139504	1091
SoyZH13_12G082100	1092
SoyZH13_12G217800	1092
SoyZH13_12G136700	1093
SoyZH13_12G170600	1093
SoyZH13_12G205801	1093
SoyZH13_12G031701	1095
SoyZH13_12G049400	1095
SoyZH13_12G217600	1095
SoyZH13_12G048700	1096
SoyZH13_12G006900	1097
SoyZH13_12G135301	1097
SoyZH13_12G007800	1098
SoyZH13_12G144100	1099
SoyZH13_12G006700	1100
SoyZH13_12G123604	1100
SoyZH13_snoRNA_1017	1100
SoyZH13_snoRNA_1076	1101
SoyZH13_snoRNA_1081	1101
SoyZH13_12G135500	1102
SoyZH13_snoRNA_1056	1103
SoyZH13_12G208300	1104
SoyZH13_12G203800	1106
SoyZH13_12G205100	1106
SoyZH13_12G058600	1107
SoyZH13_12G170500	1108
SoyZH13_12G145001	1110
SoyZH13_12G008901	1111
SoyZH13_12G008500	1112
SoyZH13_12G045901	1112
SoyZH13_12G036801	1113
SoyZH13_12G005700	1114
SoyZH13_12G005801	1115
SoyZH13_12G053100	1115
SoyZH13_12G140200	1115
SoyZH13_12G145600	1115
SoyZH13_12G170400	1115
SoyZH13_12G007700	1118
SoyZH13_12G046600	1118
SoyZH13_12G205600	1119
SoyZH13_12G006600	1121
SoyZH13_12G063501	1121
SoyZH13_12G036000	1122
SoyZH13_12G217900	1122
SoyZH13_12G201700	1123
SoyZH13_12G032200	1124
SoyZH13_12G144000	1124
SoyZH13_12G064200	1125
SoyZH13_12G008900	1126
SoyZH13_12G007400	1128
SoyZH13_12G048800	1128
SoyZH13_12G063100	1128
SoyZH13_12G136501	1128
SoyZH13_12G205900	1128
SoyZH13_12G033300	1129
SoyZH13_12G203701	1129
SoyZH13_12G000500	1130
SoyZH13_12G049200	1130
SoyZH13_12G007000	1132
SoyZH13_12G031300	1132
SoyZH13_12G055300	1132
SoyZH13_12G170800	1132
SoyZH13_12G184900	1132
SoyZH13_snoRNA_1069	1132
SoyZH13_12G014301	1133
SoyZH13_12G205700	1133
SoyZH13_12G205000	1135
SoyZH13_12G007501	1136
SoyZH13_12G053200	1136
SoyZH13_12G137100	1136
SoyZH13_12G052700	1137
SoyZH13_12G053300	1140
SoyZH13_12G006000	1141
SoyZH13_12G055200	1141
SoyZH13_12G133800	1142
SoyZH13_12G082000	1143
SoyZH13_12G202101	1143
SoyZH13_12G046000	1144
SoyZH13_12G052500	1144
SoyZH13_12G117201	1144
SoyZH13_12G135700	1144
SoyZH13_12G020000	1145
SoyZH13_12G137700	1145
SoyZH13_12G063000	1147
SoyZH13_12G007600	1148
SoyZH13_12G008400	1148
SoyZH13_12G023800	1149
SoyZH13_12G027200	1149
SoyZH13_12G076100	1149
SoyZH13_12G170100	1149
SoyZH13_12G205500	1150
SoyZH13_12G009200	1151
SoyZH13_12G058700	1151
SoyZH13_12G020100	1152
SoyZH13_12G046100	1152
SoyZH13_12G053000	1152
SoyZH13_12G045700	1153
SoyZH13_12G009000	1154
SoyZH13_12G071400	1154
SoyZH13_snoRNA_1018	1154
SoyZH13_12G035800	1155
SoyZH13_12G063300	1155
SoyZH13_12G075900	1155
SoyZH13_12G215801	1155
SoyZH13_12G031700	1156
SoyZH13_12G063200	1156
SoyZH13_12G008000	1158
SoyZH13_12G009600	1159
SoyZH13_12G035900	1159
SoyZH13_12G036100	1159
SoyZH13_12G045800	1159
SoyZH13_12G217401	1159
SoyZH13_snoRNA_1095	1159
SoyZH13_12G007500	1160
SoyZH13_12G108004	1160
SoyZH13_12G028901	1161
SoyZH13_12G032100	1161
SoyZH13_12G139501	1161
SoyZH13_12G014600	1163
SoyZH13_12G006500	1164
SoyZH13_12G031100	1164
SoyZH13_12G023900	1165
SoyZH13_12G137600	1165
SoyZH13_12G201500	1165
SoyZH13_12G005200	1166
SoyZH13_12G020201	1166
SoyZH13_12G031800	1166
SoyZH13_12G098800	1166
SoyZH13_12G202000	1166
SoyZH13_12G135600	1167
SoyZH13_12G217500	1168
SoyZH13_12G030700	1170
SoyZH13_12G035600	1170
SoyZH13_12G031200	1171
SoyZH13_12G137500	1171
SoyZH13_12G007900	1172
SoyZH13_12G023602	1172
SoyZH13_12G058500	1172
SoyZH13_12G062900	1172
SoyZH13_snoRNA_1077	1172
SoyZH13_12G201100	1173
SoyZH13_12G215900	1174
