id	num
SoyZH13_05G085102	0
SoyZH13_05G085103	0
SoyZH13_05G085104	0
SoyZH13_05G085105	0
SoyZH13_05G085106	0
SoyZH13_05G085107	0
SoyZH13_05G085108	0
SoyZH13_05G085109	0
SoyZH13_05G085110	0
SoyZH13_05G085111	0
SoyZH13_05G085112	0
SoyZH13_05G085113	0
SoyZH13_05G085114	0
SoyZH13_05G085115	0
SoyZH13_05G085101	1
SoyZH13_05G086901	25
SoyZH13_05G082205	60
SoyZH13_05G082204	144
SoyZH13_snoRNA_444	231
SoyZH13_snoRNA_445	267
SoyZH13_snoRNA_429	269
SoyZH13_05G082206	335
SoyZH13_05G082203	466
SoyZH13_05G000001	519
SoyZH13_05G000200	598
SoyZH13_05G000500	658
SoyZH13_05G070900	689
SoyZH13_05G070800	716
SoyZH13_05G206600	727
SoyZH13_05G012700	750
SoyZH13_05G233400	756
SoyZH13_05G224500	772
SoyZH13_05G224300	776
SoyZH13_05G083100	777
SoyZH13_05G233500	777
SoyZH13_05G224600	780
SoyZH13_05G224101	781
SoyZH13_05G012400	782
SoyZH13_05G224400	786
SoyZH13_05G083101	789
SoyZH13_05G224200	795
SoyZH13_05G080302	798
SoyZH13_05G206500	800
SoyZH13_05G083604	802
SoyZH13_05G220500	802
SoyZH13_05G234200	803
SoyZH13_05G012300	806
SoyZH13_05G086601	806
SoyZH13_05G023900	811
SoyZH13_05G086500	815
SoyZH13_05G186100	815
SoyZH13_05G189800	816
SoyZH13_05G192200	820
SoyZH13_05G179900	823
SoyZH13_05G192300	825
SoyZH13_snoRNA_437	825
SoyZH13_05G087200	826
SoyZH13_05G180400	828
SoyZH13_05G087600	831
SoyZH13_05G180300	835
SoyZH13_05G172701	837
SoyZH13_05G188500	837
SoyZH13_05G206001	837
SoyZH13_05G206400	837
SoyZH13_05G233300	839
SoyZH13_05G024000	844
SoyZH13_05G220400	845
SoyZH13_05G186200	846
SoyZH13_05G220600	846
SoyZH13_05G082100	847
SoyZH13_05G023800	849
SoyZH13_tRNA_0178	849
SoyZH13_snoRNA_460	853
SoyZH13_05G186300	854
SoyZH13_05G234100	854
SoyZH13_05G186000	859
SoyZH13_05G179800	863
SoyZH13_05G206000	863
SoyZH13_05G180200	865
SoyZH13_05G179600	866
SoyZH13_05G186400	868
SoyZH13_05G087500	869
SoyZH13_05G188300	869
SoyZH13_05G191600	869
SoyZH13_05G143400	871
SoyZH13_05G231700	872
SoyZH13_05G191701	874
SoyZH13_05G232800	874
SoyZH13_05G172700	875
SoyZH13_snoRNA_495	876
SoyZH13_05G231600	877
SoyZH13_05G179901	878
SoyZH13_05G188400	878
SoyZH13_05G232900	879
SoyZH13_05G233100	880
SoyZH13_05G192400	881
SoyZH13_05G083200	882
SoyZH13_05G086200	883
SoyZH13_05G192000	884
SoyZH13_05G083601	885
SoyZH13_snRNA_032	886
SoyZH13_05G012200	889
SoyZH13_05G180100	889
SoyZH13_05G180600	889
SoyZH13_05G201400	894
SoyZH13_05G231500	894
SoyZH13_05G202800	895
SoyZH13_05G233000	895
SoyZH13_05G192100	897
SoyZH13_05G231400	897
SoyZH13_05G234000	897
SoyZH13_05G012600	898
SoyZH13_05G191101	901
SoyZH13_05G206200	903
SoyZH13_05G191300	904
SoyZH13_05G001200	906
SoyZH13_05G001300	907
SoyZH13_05G023700	908
SoyZH13_05G206100	910
SoyZH13_05G143300	911
SoyZH13_05G180301	911
SoyZH13_05G082300	912
SoyZH13_05G179500	912
SoyZH13_05G000800	913
SoyZH13_05G072900	913
SoyZH13_05G188200	913
SoyZH13_05G083602	914
SoyZH13_tRNA_0174	914
SoyZH13_05G185500	915
SoyZH13_05G080400	916
SoyZH13_05G143100	916
SoyZH13_05G012100	917
SoyZH13_05G197500	917
SoyZH13_snoRNA_448	917
SoyZH13_05G027800	918
SoyZH13_05G205900	918
SoyZH13_05G224100	920
SoyZH13_05G233200	922
SoyZH13_05G001401	923
SoyZH13_05G192500	923
SoyZH13_05G180700	924
SoyZH13_05G001400	925
SoyZH13_05G206700	925
SoyZH13_05G002500	926
SoyZH13_05G201600	927
SoyZH13_05G232700	927
SoyZH13_05G120800	929
SoyZH13_05G191700	929
SoyZH13_tRNA_0193	929
SoyZH13_05G226500	932
SoyZH13_05G224700	934
SoyZH13_05G208600	936
SoyZH13_05G233800	937
SoyZH13_05G143600	938
SoyZH13_05G203200	941
SoyZH13_05G224000	941
SoyZH13_05G232600	941
SoyZH13_05G226600	943
SoyZH13_05G226900	943
SoyZH13_05G185700	944
SoyZH13_05G086501	945
SoyZH13_05G172600	945
SoyZH13_05G214300	945
SoyZH13_05G002600	946
SoyZH13_05G143700	946
SoyZH13_05G205700	946
SoyZH13_05G185900	948
SoyZH13_05G188600	950
SoyZH13_05G191500	950
SoyZH13_05G002700	953
SoyZH13_05G202600	953
SoyZH13_05G205800	953
SoyZH13_05G231800	953
SoyZH13_05G002800	954
SoyZH13_05G143500	954
SoyZH13_05G001600	955
SoyZH13_05G003000	956
SoyZH13_05G180900	956
SoyZH13_05G186600	956
SoyZH13_05G201500	956
SoyZH13_05G202700	956
SoyZH13_05G220700	956
SoyZH13_05G185600	957
SoyZH13_05G186700	958
SoyZH13_05G202900	958
SoyZH13_05G143000	959
SoyZH13_05G186800	959
SoyZH13_snoRNA_409	959
SoyZH13_05G086600	962
SoyZH13_05G224800	962
SoyZH13_05G232500	963
SoyZH13_tRNA_0177	963
SoyZH13_05G193400	965
SoyZH13_05G223900	965
SoyZH13_05G172500	967
SoyZH13_snoRNA_430	967
SoyZH13_05G214501	969
SoyZH13_05G002900	970
SoyZH13_05G189900	970
SoyZH13_05G210501	970
SoyZH13_05G210900	970
SoyZH13_05G220800	970
SoyZH13_05G231000	970
SoyZH13_snoRNA_459	970
SoyZH13_05G001100	971
SoyZH13_05G226400	972
SoyZH13_05G180800	974
SoyZH13_05G001800	975
SoyZH13_05G200800	975
SoyZH13_05G224900	975
SoyZH13_05G193500	976
SoyZH13_05G226800	976
SoyZH13_05G210800	977
SoyZH13_05G214600	977
SoyZH13_05G012000	980
