id	num
SoyZH13_11G000100	335
SoyZH13_11G000200	364
SoyZH13_11G000300	422
SoyZH13_11G000400	440
SoyZH13_11G000600	459
SoyZH13_11G254200	463
SoyZH13_11G000700	509
SoyZH13_11G254001	520
SoyZH13_11G000701	538
SoyZH13_11G100300	582
SoyZH13_11G100401	584
SoyZH13_11G000900	585
SoyZH13_11G254000	589
SoyZH13_11G100000	592
SoyZH13_miRNA_193	592
SoyZH13_11G000901	595
SoyZH13_11G099900	598
SoyZH13_11G100100	599
SoyZH13_11G099600	600
SoyZH13_11G099500	612
SoyZH13_11G099800	613
SoyZH13_11G100400	617
SoyZH13_11G047400	632
SoyZH13_11G000903	639
SoyZH13_11G047500	641
SoyZH13_11G044400	642
SoyZH13_11G047300	642
SoyZH13_11G044300	648
SoyZH13_11G000902	668
SoyZH13_11G039400	668
SoyZH13_11G022300	669
SoyZH13_11G050600	671
SoyZH13_11G022500	677
SoyZH13_11G044200	677
SoyZH13_11G050500	677
SoyZH13_11G000904	678
SoyZH13_11G022601	681
SoyZH13_11G039500	684
SoyZH13_11G022400	694
SoyZH13_11G039100	694
SoyZH13_11G047700	698
SoyZH13_11G000905	701
SoyZH13_11G002101	702
SoyZH13_11G050700	702
SoyZH13_11G099400	704
SoyZH13_11G022600	706
SoyZH13_11G099300	708
SoyZH13_11G043800	710
SoyZH13_11G100700	713
SoyZH13_11G002100	714
SoyZH13_11G002000	715
SoyZH13_11G050400	717
SoyZH13_11G082501	718
SoyZH13_11G047600	719
SoyZH13_11G002102	720
SoyZH13_11G076900	720
SoyZH13_11G083200	723
SoyZH13_11G044900	727
SoyZH13_11G076800	727
SoyZH13_11G001700	728
SoyZH13_11G076700	728
SoyZH13_11G100500	729
SoyZH13_11G001400	731
SoyZH13_11G001900	731
SoyZH13_11G100701	731
SoyZH13_11G001500	732
SoyZH13_tRNA_0428	732
SoyZH13_11G001600	733
SoyZH13_11G083300	736
SoyZH13_11G074600	737
SoyZH13_11G082700	737
SoyZH13_11G043700	739
SoyZH13_11G044000	739
SoyZH13_11G083000	739
SoyZH13_11G044100	740
SoyZH13_11G082800	740
SoyZH13_11G001800	741
SoyZH13_11G076500	741
SoyZH13_11G047900	745
SoyZH13_11G043900	752
SoyZH13_tRNA_0424	752
SoyZH13_11G083100	756
SoyZH13_11G099200	762
SoyZH13_11G048000	763
SoyZH13_11G049600	764
SoyZH13_11G042900	768
SoyZH13_11G050300	771
SoyZH13_11G043600	773
SoyZH13_11G043000	774
SoyZH13_11G022200	775
SoyZH13_11G067601	775
SoyZH13_11G077100	776
SoyZH13_11G049900	777
SoyZH13_11G083400	779
SoyZH13_11G067400	782
SoyZH13_11G049400	787
SoyZH13_11G077200	789
SoyZH13_tRNA_0385	789
SoyZH13_11G038400	796
SoyZH13_11G067800	797
SoyZH13_11G010400	798
SoyZH13_11G049800	798
SoyZH13_11G038500	799
SoyZH13_11G057101	799
SoyZH13_11G068200	799
SoyZH13_11G046300	802
SoyZH13_11G068100	802
SoyZH13_11G077000	802
SoyZH13_tRNA_0390	802
SoyZH13_11G149400	805
SoyZH13_11G004200	808
SoyZH13_11G010200	808
SoyZH13_11G042500	808
SoyZH13_11G050701	808
SoyZH13_11G082500	808
SoyZH13_11G004500	810
SoyZH13_11G067700	810
SoyZH13_11G099100	811
SoyZH13_11G047100	812
SoyZH13_11G082900	812
SoyZH13_11G067301	813
SoyZH13_11G045000	814
SoyZH13_11G057200	814
SoyZH13_11G026100	817
SoyZH13_11G101000	817
SoyZH13_11G039000	820
SoyZH13_11G076300	820
