id	num
SoyZH13_snoRNA_1737	158
SoyZH13_20G051806	200
SoyZH13_20G051805	296
SoyZH13_20G051803	306
SoyZH13_20G051804	326
SoyZH13_20G051809	466
SoyZH13_snoRNA_1738	530
SoyZH13_20G051807	555
SoyZH13_20G051814	608
SoyZH13_20G051815	619
SoyZH13_20G228201	643
SoyZH13_20G228202	661
SoyZH13_20G228200	664
SoyZH13_20G051808	718
SoyZH13_20G233100	753
SoyZH13_20G213600	765
SoyZH13_20G228100	768
SoyZH13_20G213700	780
SoyZH13_20G232100	788
SoyZH13_20G183200	791
SoyZH13_20G000100	792
SoyZH13_20G213800	796
SoyZH13_20G211600	801
SoyZH13_20G227900	811
SoyZH13_20G204100	827
SoyZH13_20G230800	839
SoyZH13_20G036300	840
SoyZH13_20G232000	842
SoyZH13_20G036205	843
SoyZH13_20G051812	843
SoyZH13_20G232200	843
SoyZH13_20G230500	846
SoyZH13_20G183300	854
SoyZH13_20G147700	855
SoyZH13_20G232400	855
SoyZH13_20G050600	856
SoyZH13_20G227300	860
SoyZH13_20G232501	861
SoyZH13_20G227400	862
SoyZH13_20G230700	866
SoyZH13_20G227800	868
SoyZH13_snoRNA_1762	868
SoyZH13_20G213900	869
SoyZH13_20G230600	872
SoyZH13_20G232500	872
SoyZH13_20G231100	874
SoyZH13_20G232300	881
SoyZH13_20G227200	884
SoyZH13_20G146301	891
SoyZH13_20G227600	891
SoyZH13_20G190101	897
SoyZH13_20G231001	898
SoyZH13_20G000200	899
SoyZH13_20G233000	900
SoyZH13_20G230900	902
SoyZH13_20G182900	904
SoyZH13_20G231000	907
SoyZH13_20G145900	908
SoyZH13_20G182801	908
SoyZH13_20G050007	909
SoyZH13_20G191100	913
SoyZH13_20G182600	914
SoyZH13_20G204201	915
SoyZH13_20G203901	916
SoyZH13_20G147400	917
SoyZH13_20G204200	918
SoyZH13_20G204300	919
SoyZH13_20G146800	920
SoyZH13_20G203800	924
SoyZH13_20G211500	924
SoyZH13_20G146900	927
SoyZH13_20G147500	927
SoyZH13_20G036204	930
SoyZH13_20G230300	931
SoyZH13_20G146300	934
SoyZH13_20G183000	934
SoyZH13_20G227100	936
SoyZH13_20G230400	937
SoyZH13_20G183100	938
SoyZH13_snoRNA_1728	939
SoyZH13_20G204000	942
SoyZH13_20G231700	942
SoyZH13_20G173400	943
SoyZH13_20G231500	945
SoyZH13_20G191101	947
SoyZH13_20G204400	948
SoyZH13_20G048702	950
SoyZH13_20G058404	952
SoyZH13_20G147100	952
SoyZH13_snoRNA_1754	953
SoyZH13_20G147000	954
SoyZH13_20G049300	958
SoyZH13_20G211700	959
SoyZH13_tRNA_0734	961
SoyZH13_20G050006	962
SoyZH13_20G182700	964
SoyZH13_20G232700	965
SoyZH13_20G231400	966
SoyZH13_20G214100	968
SoyZH13_20G231600	968
SoyZH13_20G147200	969
SoyZH13_20G173500	969
SoyZH13_20G203600	969
SoyZH13_20G182800	971
SoyZH13_20G160500	973
SoyZH13_20G211400	973
SoyZH13_20G229900	973
SoyZH13_snoRNA_1740	974
SoyZH13_20G232900	975
SoyZH13_20G146500	977
SoyZH13_20G058401	980
SoyZH13_20G141800	980
SoyZH13_20G145200	980
SoyZH13_20G232600	981
SoyZH13_20G211200	983
SoyZH13_20G230200	984
SoyZH13_20G227000	985
SoyZH13_20G231900	987
SoyZH13_20G050504	989
SoyZH13_20G053301	990
SoyZH13_20G145700	991
SoyZH13_20G141901	994
SoyZH13_20G145800	994
SoyZH13_20G203700	995
SoyZH13_20G050005	996
SoyZH13_20G058403	999
SoyZH13_20G144700	999
SoyZH13_20G203900	999
SoyZH13_20G231200	999
SoyZH13_20G230000	1000
SoyZH13_20G146200	1001
SoyZH13_20G190100	1002
SoyZH13_20G173100	1003
SoyZH13_20G183500	1005
SoyZH13_20G191102	1005
SoyZH13_20G131100	1006
SoyZH13_20G190000	1006
SoyZH13_20G147800	1007
SoyZH13_miRNA_340	1007
SoyZH13_miRNA_341	1007
SoyZH13_20G160800	1010
SoyZH13_20G229700	1011
SoyZH13_20G050505	1013
SoyZH13_20G066200	1014
SoyZH13_20G145400	1014
SoyZH13_20G050300	1015
SoyZH13_20G049608	1016
SoyZH13_20G141900	1016
SoyZH13_20G146600	1016
SoyZH13_20G173600	1017
SoyZH13_20G211300	1018
SoyZH13_20G058000	1019
SoyZH13_20G146400	1020
SoyZH13_20G146100	1023
SoyZH13_20G170200	1023
SoyZH13_20G050400	1024
SoyZH13_20G145300	1024
SoyZH13_20G170100	1024
SoyZH13_20G226900	1024
SoyZH13_snoRNA_1734	1024
SoyZH13_20G058606	1025
SoyZH13_20G145000	1027
SoyZH13_20G190900	1027
SoyZH13_20G050601	1028
SoyZH13_20G058100	1028
SoyZH13_20G222000	1028
SoyZH13_20G229800	1030
SoyZH13_20G144600	1032
SoyZH13_20G130600	1033
SoyZH13_20G151201	1033
SoyZH13_20G180700	1034
SoyZH13_20G056202	1035
SoyZH13_20G058402	1035
SoyZH13_snoRNA_1739	1036
SoyZH13_20G054301	1037
SoyZH13_20G050401	1038
SoyZH13_20G173300	1038
SoyZH13_20G051813	1039
SoyZH13_20G228500	1039
SoyZH13_20G222100	1040
SoyZH13_20G056201	1042
SoyZH13_20G160600	1042
SoyZH13_20G145100	1043
SoyZH13_20G145600	1044
SoyZH13_20G010500	1045
SoyZH13_20G054300	1046
SoyZH13_20G180500	1046
SoyZH13_20G180900	1046
SoyZH13_20G057705	1048
SoyZH13_20G147300	1048
SoyZH13_20G189900	1048
SoyZH13_20G050503	1049
SoyZH13_20G144900	1049
SoyZH13_20G010400	1050
SoyZH13_20G057702	1050
SoyZH13_20G183400	1050
SoyZH13_20G019400	1051
SoyZH13_20G144800	1051
SoyZH13_20G180800	1051
SoyZH13_20G058001	1052
SoyZH13_20G146700	1052
SoyZH13_20G145500	1053
SoyZH13_20G160400	1053
SoyZH13_snoRNA_1751	1053
SoyZH13_20G050506	1054
SoyZH13_20G224500	1054
SoyZH13_20G003500	1055
SoyZH13_20G194500	1056
SoyZH13_20G010502	1058
SoyZH13_20G057703	1058
SoyZH13_20G058405	1059
SoyZH13_20G066000	1061
SoyZH13_20G180600	1061
SoyZH13_20G023700	1062
SoyZH13_20G180801	1062
SoyZH13_20G205000	1063
SoyZH13_20G211101	1063
SoyZH13_20G131400	1064
SoyZH13_20G056300	1065
SoyZH13_20G225400	1065
SoyZH13_20G051811	1066
SoyZH13_20G010700	1067
SoyZH13_20G044701	1067
SoyZH13_20G051300	1068
SoyZH13_20G214200	1068
SoyZH13_20G222300	1068
SoyZH13_20G160900	1070
SoyZH13_20G044702	1071
SoyZH13_20G051800	1071
SoyZH13_20G130601	1071
SoyZH13_20G130900	1074
SoyZH13_20G160300	1075
SoyZH13_20G053300	1077
SoyZH13_20G057704	1077
SoyZH13_20G010200	1080
SoyZH13_20G010501	1080
SoyZH13_20G057701	1080
SoyZH13_20G204900	1081
SoyZH13_20G181800	1082
SoyZH13_snoRNA_1757	1082
SoyZH13_20G010300	1083
SoyZH13_20G160200	1083
SoyZH13_20G057700	1084
SoyZH13_20G152900	1084
SoyZH13_miRNA_345	1084
SoyZH13_20G023600	1085
SoyZH13_20G059000	1085
SoyZH13_20G157201	1085
SoyZH13_20G211900	1085
SoyZH13_tRNA_0731	1085
SoyZH13_20G131300	1086
SoyZH13_20G155600	1086
SoyZH13_20G157200	1086
SoyZH13_20G219600	1086
SoyZH13_20G159301	1088
SoyZH13_20G194700	1089
SoyZH13_20G050003	1090
SoyZH13_20G185600	1090
SoyZH13_20G216800	1090
SoyZH13_20G070201	1092
SoyZH13_20G146000	1092
SoyZH13_20G157100	1092
SoyZH13_20G224400	1092
SoyZH13_20G157500	1093
SoyZH13_20G212000	1093
